
0.21871,0.29572,0.26845,0.13639,0.062138,0.018866
0.21119,0.30281,0.26949,0.13485,0.062612,0.019319
0.22294,0.29128,0.26911,0.13735,0.061188,0.018396
0.20572,0.30642,0.27176,0.13502,0.060999,0.02035
0.20624,0.30432,0.27359,0.13733,0.060749,0.018031
0.20035,0.30513,0.28073,0.13635,0.060605,0.017101
0.20063,0.31123,0.27466,0.13768,0.058339,0.017729
0.20535,0.30708,0.27158,0.13481,0.063359,0.018057
0.2039,0.30591,0.27546,0.13592,0.060738,0.018242
0.20164,0.30765,0.27476,0.13867,0.061431,0.016062
0.20139,0.30668,0.27873,0.13562,0.060831,0.016913
0.19776,0.31087,0.27698,0.13678,0.060363,0.01735
0.21662,0.29239,0.27566,0.13409,0.06265,0.018699
0.20805,0.29627,0.28131,0.13341,0.063181,0.017895
0.20159,0.31006,0.27394,0.13387,0.061036,0.019602
0.20252,0.30525,0.28023,0.13522,0.060433,0.016385
0.21539,0.2991,0.26822,0.13534,0.061574,0.020426
0.20646,0.30244,0.27685,0.13674,0.05967,0.017907
0.20646,0.30266,0.2776,0.13596,0.059381,0.01799
0.2025,0.30642,0.27852,0.13585,0.058937,0.017831
0.19801,0.30717,0.28299,0.13298,0.059707,0.019293
0.2036,0.29652,0.28666,0.13151,0.062276,0.019614
0.19954,0.31057,0.27558,0.13524,0.059807,0.019451
0.20095,0.30958,0.2761,0.13369,0.061635,0.018107
0.19797,0.30607,0.28139,0.13372,0.061423,0.019486
0.19769,0.30478,0.28344,0.1319,0.061963,0.020245
0.19222,0.31244,0.28066,0.13648,0.060763,0.017683
0.19053,0.31806,0.27981,0.13468,0.059113,0.018163
0.1995,0.30705,0.27852,0.13498,0.061673,0.018644
0.20601,0.30588,0.26789,0.13855,0.062757,0.019254
0.19569,0.31102,0.27881,0.13746,0.059311,0.018008
0.18861,0.31303,0.28673,0.13537,0.060516,0.01605
0.19678,0.31058,0.2797,0.13732,0.059039,0.01694
0.21271,0.29984,0.26563,0.14316,0.062021,0.01684
0.19741,0.31121,0.27351,0.13926,0.060478,0.01833
0.1955,0.31259,0.2781,0.13552,0.059466,0.019241
0.20836,0.3025,0.27234,0.13741,0.060772,0.018819
0.19955,0.31044,0.27537,0.13597,0.060461,0.018417
0.2061,0.30145,0.26813,0.13605,0.066197,0.022318
0.19996,0.31186,0.26817,0.1339,0.061228,0.025173
0.20811,0.30134,0.27694,0.13312,0.061806,0.018927
0.20731,0.30212,0.27678,0.13679,0.060121,0.01727
0.20269,0.30822,0.27364,0.13546,0.061098,0.019179
0.19842,0.31164,0.26757,0.13431,0.065194,0.023128
0.20208,0.30679,0.27903,0.13451,0.06008,0.017774
0.19864,0.31362,0.26667,0.13426,0.064496,0.022565
0.20575,0.30209,0.27805,0.13467,0.061225,0.018469
0.238,0.28496,0.25763,0.13288,0.065876,0.020885
0.20066,0.3053,0.27657,0.13774,0.061534,0.018438
0.21421,0.29459,0.2715,0.13929,0.062594,0.018053
0.19668,0.31093,0.26965,0.13574,0.065726,0.021523
0.20352,0.30581,0.27984,0.13339,0.059233,0.018569
0.21019,0.29976,0.27515,0.13553,0.060035,0.019587
0.19565,0.3141,0.2783,0.13278,0.060716,0.01873
0.20192,0.30671,0.27643,0.13451,0.06166,0.018965
0.1976,0.305,0.28602,0.13349,0.058838,0.019254
0.19839,0.31294,0.27391,0.13482,0.060487,0.01963
0.2005,0.30968,0.27553,0.13603,0.059719,0.018708
0.21431,0.29731,0.27233,0.13543,0.061991,0.018783
0.19834,0.29788,0.28372,0.13834,0.061008,0.020864
0.2035,0.3024,0.27415,0.13767,0.062254,0.020226
0.20544,0.30453,0.27522,0.13294,0.061988,0.019974
0.20142,0.30615,0.28019,0.13347,0.06063,0.018235
0.2185,0.29144,0.27629,0.13781,0.059339,0.016721
0.20008,0.3113,0.26122,0.12358,0.072471,0.031441
0.20898,0.3038,0.27039,0.13583,0.062203,0.019101
0.20707,0.3057,0.2725,0.13296,0.06151,0.020567
0.1949,0.31281,0.27031,0.13251,0.065148,0.024417
0.21052,0.29912,0.27922,0.12926,0.062486,0.019489
0.20903,0.29634,0.27891,0.13319,0.062404,0.020223
0.19891,0.31441,0.26325,0.12772,0.069451,0.026343
0.20404,0.31,0.26706,0.133,0.062448,0.023668
0.20171,0.31305,0.26307,0.13355,0.065651,0.023189
0.21542,0.30546,0.28084,0.12912,0.055692,0.013638
0.20382,0.29761,0.29091,0.13503,0.052192,0.020637
0.19666,0.30925,0.27314,0.1432,0.064453,0.013402
0.18853,0.31597,0.28905,0.13045,0.058924,0.017179
0.20272,0.30406,0.28366,0.1328,0.058909,0.017928
0.20286,0.30331,0.27926,0.13453,0.060969,0.01923
0.22251,0.29207,0.26807,0.13665,0.062357,0.018552
0.20609,0.30422,0.27638,0.13467,0.060311,0.018519
0.20991,0.30041,0.27476,0.134,0.062245,0.018873
0.2137,0.28885,0.27089,0.1396,0.066724,0.020397
0.20294,0.30733,0.27675,0.13395,0.060665,0.018532
0.20958,0.30398,0.26786,0.13727,0.0618,0.019726
0.20524,0.30346,0.27924,0.13595,0.0583,0.018083
0.19968,0.31329,0.26964,0.12641,0.065372,0.025792
0.19917,0.30837,0.27855,0.13459,0.06037,0.01908
0.21526,0.29714,0.27118,0.1364,0.06129,0.01886
0.21526,0.32069,0.21728,0.11341,0.09647,0.037381
0.20362,0.31073,0.2611,0.13074,0.068091,0.026064
0.20958,0.29933,0.27412,0.13744,0.061847,0.017982
0.1975,0.30975,0.27816,0.13678,0.059903,0.018194
0.20792,0.30138,0.27547,0.13877,0.060502,0.016245
0.20134,0.30749,0.276,0.13679,0.06105,0.017608
0.21324,0.29675,0.26787,0.13893,0.065009,0.018487
0.19887,0.30341,0.27538,0.13701,0.064607,0.020989
0.20454,0.30598,0.27316,0.13797,0.061021,0.017605
0.20813,0.29993,0.27694,0.13682,0.06093,0.017515
0.19912,0.31205,0.27332,0.1349,0.061865,0.019021
0.20673,0.30456,0.27186,0.13746,0.06183,0.017813
0.22028,0.29314,0.26729,0.13768,0.063358,0.018502
0.19693,0.31263,0.27553,0.13632,0.060816,0.018016
0.20326,0.30523,0.29252,0.13073,0.053265,0.015219
0.20426,0.30814,0.26917,0.13802,0.062099,0.01852
0.20994,0.29741,0.27611,0.13382,0.063761,0.019144
0.2112,0.29631,0.27534,0.13666,0.062895,0.017874
0.21288,0.30141,0.26676,0.13744,0.062719,0.018964
0.20972,0.30143,0.27403,0.13638,0.059871,0.018708
0.20606,0.30393,0.27507,0.13695,0.059737,0.018406
0.21111,0.30165,0.27041,0.13514,0.062052,0.019732
0.20281,0.30549,0.27686,0.13536,0.060843,0.018727
0.19573,0.31127,0.27917,0.13454,0.060109,0.019282
0.19779,0.31209,0.2775,0.13143,0.059681,0.021615
0.19889,0.30957,0.27183,0.13802,0.063127,0.018643
0.20021,0.30815,0.2789,0.13534,0.059651,0.017887
0.19641,0.31079,0.28076,0.13412,0.059948,0.018076
0.20898,0.29569,0.28151,0.13487,0.061457,0.01762
0.21363,0.30078,0.26588,0.13823,0.063191,0.018502
0.21167,0.29918,0.27139,0.13741,0.063582,0.017117
0.21506,0.30088,0.26275,0.13817,0.064335,0.019114
0.20817,0.30245,0.27098,0.13948,0.061937,0.017223
0.19977,0.30805,0.28023,0.13516,0.059591,0.017447
0.19984,0.31176,0.27221,0.13466,0.063147,0.018672
0.20559,0.30191,0.27633,0.14112,0.059415,0.015923
0.19874,0.3105,0.2768,0.13579,0.061173,0.017295
0.20105,0.30345,0.28062,0.13567,0.061397,0.018114
0.20569,0.30434,0.2732,0.13811,0.061269,0.017696
0.20524,0.3086,0.26818,0.13569,0.062584,0.020046
0.20075,0.31074,0.27077,0.13811,0.061975,0.018001
0.20185,0.30721,0.2735,0.13721,0.062003,0.018547
0.19858,0.31367,0.27051,0.13353,0.060558,0.023456
0.1962,0.31405,0.27513,0.13549,0.061381,0.018055
0.19583,0.30651,0.27951,0.13521,0.062781,0.020463
0.20204,0.30868,0.27292,0.1376,0.061132,0.017921
0.19334,0.31618,0.27763,0.13397,0.061268,0.017892
0.19634,0.31196,0.27814,0.13646,0.060021,0.01736
0.19648,0.31278,0.2754,0.13662,0.061252,0.017749
0.20297,0.30602,0.27405,0.13701,0.06204,0.018177
0.20767,0.30651,0.26431,0.1395,0.063988,0.018276
0.19766,0.31373,0.27142,0.13614,0.062553,0.018752
0.20414,0.30872,0.26645,0.13957,0.063676,0.017694
0.1975,0.31162,0.27221,0.13985,0.062366,0.016716
0.19481,0.31031,0.28928,0.14028,0.052346,0.013263
0.19015,0.31906,0.27759,0.13511,0.060853,0.017504
0.19834,0.31044,0.27133,0.13977,0.063374,0.017087
0.1978,0.30798,0.27441,0.13869,0.063569,0.017618
0.19531,0.31287,0.27282,0.13669,0.062823,0.019554
0.19567,0.31197,0.27348,0.14186,0.0578,0.019371
0.18832,0.32033,0.28309,0.12935,0.060231,0.019012
0.18831,0.31946,0.28194,0.13347,0.058865,0.017984
0.20126,0.31179,0.27876,0.1321,0.059039,0.017085
0.19355,0.30719,0.28135,0.1367,0.061679,0.019718
0.19624,0.31152,0.27579,0.13607,0.061424,0.019135
0.19931,0.3038,0.27947,0.13673,0.062448,0.018411
0.2018,0.31123,0.27163,0.13314,0.061753,0.02059
0.19698,0.31025,0.27617,0.13643,0.060826,0.019514
0.19329,0.31695,0.27555,0.13448,0.060219,0.019667
0.20406,0.31087,0.27679,0.12967,0.060244,0.018453
0.19801,0.3129,0.27277,0.1367,0.060379,0.019407
0.20126,0.30856,0.27633,0.1354,0.059624,0.019069
0.20099,0.30787,0.27523,0.1373,0.060562,0.018288
0.20454,0.30578,0.27369,0.13735,0.061244,0.017686
0.20539,0.30217,0.27682,0.13597,0.061939,0.018017
0.1997,0.31016,0.27594,0.13564,0.060825,0.018034
0.19841,0.31414,0.27243,0.1362,0.059532,0.019652
0.20599,0.30468,0.2725,0.1389,0.061026,0.017269
0.20078,0.30787,0.27626,0.13719,0.060475,0.017787
0.20137,0.30633,0.2766,0.14003,0.060654,0.015292
0.20205,0.30692,0.27535,0.13855,0.060359,0.017051
0.20131,0.30882,0.27361,0.13786,0.060892,0.017787
0.20253,0.30847,0.27369,0.13599,0.061663,0.017936
0.20927,0.30025,0.27366,0.13725,0.06231,0.017539
0.20537,0.30498,0.2732,0.13768,0.061347,0.017703
0.21531,0.29307,0.2745,0.13843,0.063996,0.014976
0.19402,0.31474,0.27493,0.13848,0.060993,0.017113
0.20626,0.30373,0.27548,0.1367,0.060445,0.01768
0.23047,0.29118,0.25049,0.14066,0.065963,0.02159
0.1973,0.31026,0.27739,0.13921,0.060337,0.015888
0.20097,0.3067,0.27682,0.1358,0.061821,0.018303
0.20168,0.3078,0.27607,0.13751,0.06007,0.017282
0.20865,0.30189,0.2707,0.14178,0.06138,0.016015
0.19975,0.31062,0.28254,0.13292,0.05822,0.016391
0.19799,0.30872,0.27792,0.13666,0.06191,0.017228
0.19803,0.30967,0.27879,0.13881,0.059299,0.015825
0.19833,0.30887,0.2727,0.13983,0.063915,0.016585
0.19741,0.31073,0.28851,0.14527,0.049015,0.0093068
0.20407,0.30464,0.27539,0.13756,0.061367,0.017233
0.19065,0.30701,0.28542,0.13432,0.06382,0.018769
0.20783,0.30458,0.26833,0.13845,0.06261,0.01845
0.19634,0.3094,0.28017,0.13455,0.060809,0.019086
0.19282,0.31334,0.28211,0.13183,0.059583,0.020461
0.19824,0.31154,0.27628,0.13515,0.060553,0.018385
0.20857,0.30154,0.27417,0.13445,0.061177,0.020237
0.19624,0.30972,0.2827,0.1333,0.059669,0.018522
0.20626,0.3019,0.277,0.13507,0.061005,0.018883
0.20034,0.3084,0.27691,0.13472,0.06099,0.01876
0.19872,0.31035,0.27885,0.13488,0.058999,0.018324
0.20031,0.31091,0.27009,0.1329,0.061207,0.024699
0.20524,0.30506,0.27466,0.1359,0.059918,0.019306
0.2076,0.30385,0.28909,0.13047,0.053902,0.015508
0.20877,0.30311,0.2734,0.13527,0.0608,0.018929
0.20264,0.30309,0.28114,0.13713,0.059822,0.016443
0.20763,0.30373,0.27054,0.13936,0.060835,0.018155
0.20289,0.30668,0.27608,0.13661,0.06011,0.01787
0.20639,0.30618,0.27119,0.13566,0.061563,0.019273
0.20445,0.30464,0.27543,0.13786,0.060763,0.017105
0.21411,0.29793,0.27208,0.13492,0.062607,0.018634
0.2077,0.30572,0.26679,0.13666,0.06348,0.019922
0.20036,0.31074,0.27666,0.13845,0.055863,0.0182
0.20753,0.30519,0.27122,0.13542,0.061526,0.019383
0.20203,0.31323,0.2778,0.12933,0.058124,0.019706
0.19654,0.30808,0.28039,0.13266,0.060908,0.021634
0.20279,0.30774,0.27452,0.13463,0.061105,0.019427
0.20124,0.30993,0.27115,0.13767,0.06171,0.01851
0.20554,0.30474,0.27487,0.13588,0.060507,0.018657
0.20137,0.30995,0.27811,0.14189,0.054454,0.014432
0.19472,0.30669,0.28648,0.13489,0.059208,0.018188
0.20407,0.30649,0.27215,0.13813,0.061949,0.017391
0.19793,0.31231,0.27655,0.13403,0.060859,0.01855
0.20241,0.30783,0.27571,0.13422,0.057743,0.022303
0.19734,0.31191,0.27862,0.13482,0.059609,0.017923
0.19858,0.31017,0.27554,0.13463,0.06179,0.019449
0.20267,0.30909,0.2713,0.13664,0.061657,0.018813
0.21175,0.29974,0.27207,0.13523,0.061639,0.019724
0.19953,0.3099,0.27857,0.13442,0.059851,0.017889
0.20656,0.30301,0.27581,0.13726,0.060959,0.01656
0.20004,0.30808,0.27836,0.13804,0.059669,0.015987
0.20277,0.30609,0.27656,0.13645,0.060305,0.017998
0.19689,0.31308,0.27723,0.13394,0.060416,0.018621
0.20307,0.30666,0.2766,0.13615,0.060396,0.017302
0.2025,0.30849,0.27559,0.13399,0.060827,0.01895
0.20457,0.29617,0.28831,0.13919,0.052435,0.019519
0.19899,0.30937,0.28244,0.142,0.053249,0.014127
0.20535,0.30299,0.27602,0.13774,0.061093,0.017178
0.20372,0.30831,0.27245,0.13536,0.06122,0.019341
0.20526,0.30462,0.27384,0.13848,0.061225,0.016934
0.19403,0.31503,0.27959,0.13339,0.060791,0.017514
0.19999,0.30748,0.27575,0.13675,0.061859,0.018469
0.20575,0.3028,0.27088,0.13789,0.063588,0.019447
0.21781,0.29779,0.26342,0.13893,0.063909,0.018493
0.20577,0.30502,0.26714,0.13769,0.065232,0.019497
0.20003,0.30952,0.27411,0.13859,0.061122,0.017059
0.20468,0.30691,0.27097,0.13833,0.061603,0.017929
0.2061,0.3066,0.26805,0.13848,0.063188,0.018016
0.20339,0.30838,0.27088,0.13769,0.061212,0.018886
0.19556,0.31377,0.27473,0.13897,0.060179,0.01726
0.19332,0.30885,0.2916,0.13403,0.057519,0.015097
0.20046,0.30937,0.26283,0.12868,0.071409,0.027704
0.20119,0.30805,0.28404,0.1319,0.057276,0.01784
0.19266,0.31055,0.2877,0.13197,0.059846,0.017501
0.19279,0.31579,0.27811,0.13622,0.059536,0.017697
0.19637,0.31386,0.26867,0.12866,0.065226,0.027401
0.19534,0.31538,0.27351,0.13561,0.0605,0.019915
0.20287,0.30501,0.28368,0.13215,0.05696,0.01953
0.19479,0.30861,0.27942,0.14246,0.058836,0.016075
0.19796,0.31185,0.2739,0.13656,0.060854,0.019013
0.19677,0.3131,0.27422,0.13617,0.060224,0.01962
0.19216,0.31712,0.27713,0.13619,0.059102,0.018468
0.19301,0.31421,0.27705,0.13514,0.061019,0.019737
0.19368,0.31591,0.27752,0.13412,0.059636,0.019306
0.20538,0.30645,0.27853,0.13103,0.060646,0.018054
0.19887,0.30761,0.27835,0.1358,0.061061,0.018403
0.19683,0.31361,0.27617,0.13383,0.059479,0.02017
0.20772,0.3035,0.27095,0.13746,0.061987,0.018476
0.20542,0.29798,0.29168,0.12835,0.048837,0.027875
0.19059,0.32735,0.28082,0.12904,0.056276,0.016389
0.20703,0.30238,0.27512,0.13658,0.06103,0.018248
0.20112,0.30637,0.27883,0.13778,0.059496,0.016793
